receptor_name,ligand_name,scores
3fzs,5870_config_A_B96_out1.pdbqt,-9.7
3fzs,5878_config_A_B96_out1.pdbqt,-9
3fzs,5881_config_A_B96_out1.pdbqt,-9
3fzs,5991_config_A_B96_out1.pdbqt,-9.2
3fzs,60852_config_A_B96_out1.pdbqt,-4.7
3fzs,6230_config_A_B96_out1.pdbqt,-9.4
3fzs,6279_config_A_B96_out1.pdbqt,-8.7
3fzs,68873_config_A_B96_out1.pdbqt,-9.8
3fzs,6918141_config_A_B96_out1.pdbqt,-7.1
3fzs,6918182_config_A_B96_out1.pdbqt,-5.9
3fzs,6918446_config_A_B96_out1.pdbqt,-7.9
3fzs,6918602_config_A_B96_out1.pdbqt,-8.6
3fzs,9290_config_A_B96_out1.pdbqt,-3.9
3fzs,9677_config_A_B96_out1.pdbqt,-7.3
3fzt,10152654_config_A_4JZ_out1.pdbqt,-8.8
3fzt,10201696_config_A_4JZ_out1.pdbqt,-7.8
3fzt,10313457_config_A_4JZ_out1.pdbqt,-3.5
3fzt,10345214_config_A_4JZ_out1.pdbqt,-9.7
3fzt,130956_config_A_4JZ_out1.pdbqt,-5.8
3fzt,13109_config_A_4JZ_out1.pdbqt,-8.8
3fzt,13388558_config_A_4JZ_out1.pdbqt,-4.1
3fzt,154257_config_A_4JZ_out1.pdbqt,-10.5
3fzt,16750192_config_A_4JZ_out1.pdbqt,-9.3
3fzt,176405_config_A_4JZ_out1.pdbqt,-6.4
3fzt,179337_config_A_4JZ_out1.pdbqt,-9.8
3fzt,2088_config_A_4JZ_out1.pdbqt,-4.9
3fzt,216416_config_A_4JZ_out1.pdbqt,-8
3fzt,223368_config_A_4JZ_out1.pdbqt,-8.5
3fzt,25022354_config_A_4JZ_out1.pdbqt,-8
3fzt,3001028_config_A_4JZ_out1.pdbqt,-8.4
3fzt,44137686_config_A_4JZ_out1.pdbqt,-8.8
3fzt,444008_config_A_4JZ_out1.pdbqt,-8.7
3fzt,5035_config_A_4JZ_out1.pdbqt,-10
3fzt,5280795_config_A_4JZ_out1.pdbqt,-8.5
3fzt,5280933_config_A_4JZ_out1.pdbqt,-6.5
3fzt,5282367_config_A_4JZ_out1.pdbqt,-9.9
3fzt,5283731_config_A_4JZ_out1.pdbqt,-7.5
3fzt,57398987_config_A_4JZ_out1.pdbqt,-6.9
3fzt,5757_config_A_4JZ_out1.pdbqt,-8.8
3fzt,5870_config_A_4JZ_out1.pdbqt,-8.9
3fzt,5878_config_A_4JZ_out1.pdbqt,-9.5
3fzt,5881_config_A_4JZ_out1.pdbqt,-9.3
3fzt,5991_config_A_4JZ_out1.pdbqt,-8.9
3fzt,60852_config_A_4JZ_out1.pdbqt,-5.5
3fzt,6230_config_A_4JZ_out1.pdbqt,-10.2
3fzt,6279_config_A_4JZ_out1.pdbqt,-8.7
3fzt,68873_config_A_4JZ_out1.pdbqt,-9.8
3fzt,6918141_config_A_4JZ_out1.pdbqt,-6.9
3fzt,6918182_config_A_4JZ_out1.pdbqt,-5.8
3fzt,6918446_config_A_4JZ_out1.pdbqt,-9.9
3fzt,6918602_config_A_4JZ_out1.pdbqt,-8.6
3fzt,9290_config_A_4JZ_out1.pdbqt,-4.6
3fzt,9677_config_A_4JZ_out1.pdbqt,-7.9
3h3c,10152654_config_A_P1E_out1.pdbqt,-8.2
3h3c,10201696_config_A_P1E_out1.pdbqt,-7.6
3h3c,10313457_config_A_P1E_out1.pdbqt,-3.8
3h3c,10345214_config_A_P1E_out1.pdbqt,-7.8
3h3c,130956_config_A_P1E_out1.pdbqt,-6.6
3h3c,13109_config_A_P1E_out1.pdbqt,-8.2
3h3c,13388558_config_A_P1E_out1.pdbqt,-4.3
3h3c,154257_config_A_P1E_out1.pdbqt,-8.8
3h3c,16750192_config_A_P1E_out1.pdbqt,-9
3h3c,176405_config_A_P1E_out1.pdbqt,-6.2
3h3c,179337_config_A_P1E_out1.pdbqt,-8.8
3h3c,2088_config_A_P1E_out1.pdbqt,-5.1
3h3c,216416_config_A_P1E_out1.pdbqt,-9
3h3c,223368_config_A_P1E_out1.pdbqt,-9.1
3h3c,25022354_config_A_P1E_out1.pdbqt,-8
3h3c,3001028_config_A_P1E_out1.pdbqt,-8.7
3h3c,44137686_config_A_P1E_out1.pdbqt,-8.5
3h3c,444008_config_A_P1E_out1.pdbqt,-8.7
3h3c,5035_config_A_P1E_out1.pdbqt,-9.1
3h3c,5280795_config_A_P1E_out1.pdbqt,-8.4
3h3c,5280933_config_A_P1E_out1.pdbqt,-6.5
3h3c,5282367_config_A_P1E_out1.pdbqt,-8.3
3h3c,5283731_config_A_P1E_out1.pdbqt,-8.2
3h3c,57398987_config_A_P1E_out1.pdbqt,-7.2
3h3c,5757_config_A_P1E_out1.pdbqt,-9.3
3h3c,5870_config_A_P1E_out1.pdbqt,-9.2
3h3c,5878_config_A_P1E_out1.pdbqt,-9.3
3h3c,5881_config_A_P1E_out1.pdbqt,-9.5
3h3c,5991_config_A_P1E_out1.pdbqt,-8.5
3h3c,60852_config_A_P1E_out1.pdbqt,-5.4
3h3c,6230_config_A_P1E_out1.pdbqt,-9.4
3h3c,6279_config_A_P1E_out1.pdbqt,-8.1
3h3c,68873_config_A_P1E_out1.pdbqt,-9.9
3h3c,6918141_config_A_P1E_out1.pdbqt,-7.7
3h3c,6918182_config_A_P1E_out1.pdbqt,-6
3h3c,6918446_config_A_P1E_out1.pdbqt,-8.2
3h3c,6918602_config_A_P1E_out1.pdbqt,-8.5
3h3c,9290_config_A_P1E_out1.pdbqt,-5
3h3c,9677_config_A_P1E_out1.pdbqt,-8.1
3n1v,10152654_config_F_3N1_out1.pdbqt,-5.1
3n1v,10201696_config_F_3N1_out1.pdbqt,-5
3n1v,10313457_config_F_PO4_out1.pdbqt,-3.2
3n1v,10345214_config_F_3N1_out1.pdbqt,-5.7
3n1v,130956_config_F_3N1_out1.pdbqt,-5.4
3n1v,13109_config_F_3N1_out1.pdbqt,-6.7
3n1v,13388558_config_F_PO4_out1.pdbqt,-3.6
3n1v,154257_config_F_3N1_out1.pdbqt,-7.3
3n1v,16750192_config_F_3N1_out1.pdbqt,-7.2
3n1v,176405_config_F_3N1_out1.pdbqt,-4.7
3n1v,179337_config_F_3N1_out1.pdbqt,-7
3n1v,2088_config_F_3N1_out1.pdbqt,-3.6
3n1v,216416_config_F_3N1_out1.pdbqt,-6.4
3n1v,223368_config_F_3N1_out1.pdbqt,-6.8
3n1v,25022354_config_F_3N1_out1.pdbqt,-5.2
3n1v,3001028_config_F_3N1_out1.pdbqt,-6.7
3n1v,44137686_config_F_3N1_out1.pdbqt,-5.8
3n1v,444008_config_F_3N1_out1.pdbqt,-6.8
3n1v,5035_config_F_3N1_out1.pdbqt,-7.1
3n1v,5280795_config_F_3N1_out1.pdbqt,-6.8
3n1v,5280933_config_F_3N1_out1.pdbqt,-4.8
3n1v,5282367_config_F_3N1_out1.pdbqt,-5.3
3n1v,5283731_config_F_3N1_out1.pdbqt,-7.1
3n1v,57398987_config_F_3N1_out1.pdbqt,-5.7
3n1v,5757_config_F_3N1_out1.pdbqt,-6.3
3n1v,5870_config_F_3N1_out1.pdbqt,-6.5
3n1v,5878_config_F_3N1_out1.pdbqt,-6.8
3n1v,5881_config_F_3N1_out1.pdbqt,-6.7
3n1v,5991_config_F_3N1_out1.pdbqt,-6.7
3n1v,60852_config_F_3N1_out1.pdbqt,-4.3
3n1v,6230_config_F_3N1_out1.pdbqt,-6.8
3n1v,6279_config_F_3N1_out1.pdbqt,-6.6
3n1v,68873_config_F_3N1_out1.pdbqt,-7.9
3n1v,6918141_config_F_3N1_out1.pdbqt,-5.3
3n1v,6918182_config_F_3N1_out1.pdbqt,-4.6
3n1v,6918446_config_F_3N1_out1.pdbqt,-5.9
3n1v,6918602_config_F_3N1_out1.pdbqt,-6.3
3n1v,9290_config_F_PO4_out1.pdbqt,-3.6
3n1v,9677_config_F_3N1_out1.pdbqt,-5
3n1w,10152654_config_F_3N2_out1.pdbqt,5.1
3n1w,10201696_config_F_3N2_out1.pdbqt,21.8
3n1w,10313457_config_F_3N2_out1.pdbqt,-3.5
3n1w,10345214_config_F_3N2_out1.pdbqt,-7
3n1w,130956_config_F_3N2_out1.pdbqt,-5.6
3n1w,13109_config_F_3N2_out1.pdbqt,-5
3n1w,13388558_config_F_3N2_out1.pdbqt,-3.9
3n1w,154257_config_F_3N2_out1.pdbqt,-2.6
3n1w,16750192_config_F_3N2_out1.pdbqt,-7
3n1w,176405_config_F_3N2_out1.pdbqt,0.4
3n1w,179337_config_F_3N2_out1.pdbqt,-3.9
3n1w,2088_config_F_3N2_out1.pdbqt,-4.2
3n1w,216416_config_F_3N2_out1.pdbqt,-4.1
3n1w,223368_config_F_3N2_out1.pdbqt,-6
3n1w,25022354_config_F_3N2_out1.pdbqt,-5.8
3n1w,3001028_config_F_3N2_out1.pdbqt,-1.3
3n1w,44137686_config_F_3N2_out1.pdbqt,-6.8
3n1w,444008_config_F_3N2_out1.pdbqt,-4.3
3n1w,5035_config_F_3N2_out1.pdbqt,-3
3n1w,5280795_config_F_3N2_out1.pdbqt,-3.4
3n1w,5280933_config_F_3N2_out1.pdbqt,-6
3n1w,5282367_config_F_3N2_out1.pdbqt,-7.5
3n1w,5283731_config_F_3N2_out1.pdbqt,-2.6
3n1w,57398987_config_F_3N2_out1.pdbqt,-5.7
3n1w,5757_config_F_3N2_out1.pdbqt,-7.1
3n1w,5870_config_F_3N2_out1.pdbqt,-7.6
3n1w,5878_config_F_3N2_out1.pdbqt,-5.1
3n1w,5881_config_F_3N2_out1.pdbqt,-6
3n1w,5991_config_F_3N2_out1.pdbqt,-7.8
3n1w,60852_config_F_3N2_out1.pdbqt,-4.9
3n1w,6230_config_F_3N2_out1.pdbqt,-4.2
3n1w,6279_config_F_3N2_out1.pdbqt,-0.2
3n1w,68873_config_F_3N2_out1.pdbqt,3.8
3n1w,6918141_config_F_3N2_out1.pdbqt,-1.8
3n1w,6918182_config_F_3N2_out1.pdbqt,-5.6
3n1w,6918446_config_F_3N2_out1.pdbqt,-6.3
3n1w,6918602_config_F_3N2_out1.pdbqt,7.6
3n1w,9290_config_F_3N2_out1.pdbqt,-4.5
3n1w,9677_config_F_3N2_out1.pdbqt,-5.3
3n3l,10152654_config_F_MS0_out1.pdbqt,-5.8
3n3l,10201696_config_F_MS0_out1.pdbqt,-5.6
3n3l,10313457_config_F_PO4_out1.pdbqt,-3.3
3n3l,10345214_config_F_MS0_out1.pdbqt,-5.5
3n3l,130956_config_F_MS0_out1.pdbqt,-4.8
3n3l,13109_config_F_MS0_out1.pdbqt,-6.9
3n3l,13388558_config_F_PO4_out1.pdbqt,-3.3
3n3l,154257_config_F_MS0_out1.pdbqt,-6.5
3n3l,16750192_config_F_MS0_out1.pdbqt,-6.7
3n3l,176405_config_F_MS0_out1.pdbqt,-4.8
3n3l,179337_config_F_MS0_out1.pdbqt,-7
3n3l,2088_config_F_MS0_out1.pdbqt,-4
3n3l,216416_config_F_MS0_out1.pdbqt,-6.5
3n3l,223368_config_F_MS0_out1.pdbqt,-6.4
3n3l,25022354_config_F_MS0_out1.pdbqt,-5.2
3n3l,3001028_config_F_MS0_out1.pdbqt,-6.5
3n3l,44137686_config_F_MS0_out1.pdbqt,-6.2
3n3l,444008_config_F_MS0_out1.pdbqt,-6.5
3n3l,5035_config_F_MS0_out1.pdbqt,-7.1
3n3l,5280795_config_F_MS0_out1.pdbqt,-7.1
3n3l,5280933_config_F_MS0_out1.pdbqt,-4.1
3n3l,5282367_config_F_MS0_out1.pdbqt,-5.4
3n3l,5283731_config_F_MS0_out1.pdbqt,-7.2
3n3l,57398987_config_F_MS0_out1.pdbqt,-5.3
3n3l,5757_config_F_MS0_out1.pdbqt,-6.5
3n3l,5870_config_F_MS0_out1.pdbqt,-6.3
3n3l,5878_config_F_MS0_out1.pdbqt,-6.7
3n3l,5881_config_F_MS0_out1.pdbqt,-6.6
3n3l,5991_config_F_MS0_out1.pdbqt,-6.9
3n3l,60852_config_F_MS0_out1.pdbqt,-4.2
3n3l,6230_config_F_MS0_out1.pdbqt,-6.6
3n3l,6279_config_F_MS0_out1.pdbqt,-6
3n3l,68873_config_F_MS0_out1.pdbqt,-8.1
3n3l,6918141_config_F_MS0_out1.pdbqt,-5.2
3n3l,6918182_config_F_MS0_out1.pdbqt,-4.6
3n3l,6918446_config_F_MS0_out1.pdbqt,-6.1
3n3l,6918602_config_F_MS0_out1.pdbqt,-6
3n3l,9290_config_F_PO4_out1.pdbqt,-3.9
3n3l,9677_config_F_MS0_out1.pdbqt,-6
3n45,10152654_config_F_3N3_out1.pdbqt,-7.3
3n45,10201696_config_F_3N3_out1.pdbqt,-5.4
3n45,10313457_config_F_ZOL_out1.pdbqt,-4
3n45,10345214_config_F_3N3_out1.pdbqt,-8.3
3n45,130956_config_F_ZOL_out1.pdbqt,-7.5
3n45,13109_config_F_ZOL_out1.pdbqt,-8.8
3n45,13388558_config_F_ZOL_out1.pdbqt,-5.1
3n45,154257_config_F_3N3_out1.pdbqt,-8.3
3n45,16750192_config_F_ZOL_out1.pdbqt,-8.6
3n45,176405_config_F_3N3_out1.pdbqt,-6.2
3n45,179337_config_F_3N3_out1.pdbqt,-8.2
3n45,2088_config_F_ZOL_out1.pdbqt,-5.7
3n45,216416_config_F_3N3_out1.pdbqt,-8.6
3n45,223368_config_F_ZOL_out1.pdbqt,-7.7
3n45,25022354_config_F_3N3_out1.pdbqt,-8
3n45,3001028_config_F_3N3_out1.pdbqt,-7.7
3n45,44137686_config_F_ZOL_out1.pdbqt,-7.9
3n45,444008_config_F_3N3_out1.pdbqt,-7.7
3n45,5035_config_F_3N3_out1.pdbqt,-8.7
3n45,5280795_config_F_3N3_out1.pdbqt,-7.2
3n45,5280933_config_F_ZOL_out1.pdbqt,-5.6
3n45,5282367_config_F_3N3_out1.pdbqt,-7.8
3n45,5283731_config_F_3N3_out1.pdbqt,-7.5
3n45,57398987_config_F_ZOL_out1.pdbqt,-7.5
3n45,5757_config_F_ZOL_out1.pdbqt,-8
3n45,5870_config_F_3N3_out1.pdbqt,-7.4
3n45,5878_config_F_ZOL_out1.pdbqt,-7.2
3n45,5881_config_F_3N3_out1.pdbqt,-7.4
3n45,5991_config_F_3N3_out1.pdbqt,-7.8
3n45,60852_config_F_ZOL_out1.pdbqt,-6.4
3n45,6230_config_F_3N3_out1.pdbqt,-7.4
3n45,6279_config_F_3N3_out1.pdbqt,-7.4
3n45,68873_config_F_3N3_out1.pdbqt,-8.5
3n45,6918141_config_F_3N3_out1.pdbqt,-6.8
3n45,6918182_config_F_ZOL_out1.pdbqt,-6.9
3n45,6918446_config_F_3N3_out1.pdbqt,-7.8
3n45,6918602_config_F_3N3_out1.pdbqt,-8.8
3n45,9290_config_F_ZOL_out1.pdbqt,-5.9
3n45,9677_config_F_3N3_out1.pdbqt,-7.6
3n46,10152654_config_F_3N5_out1.pdbqt,-6.7
3n46,10201696_config_F_3N5_out1.pdbqt,-5.5
3n46,10313457_config_F_ZOL_out1.pdbqt,-4
3n46,10345214_config_F_3N5_out1.pdbqt,-8
3n46,130956_config_F_ZOL_out1.pdbqt,-7.5
3n46,13109_config_F_ZOL_out1.pdbqt,-8.3
3n46,13388558_config_F_ZOL_out1.pdbqt,-4.9
3n46,154257_config_F_3N5_out1.pdbqt,-7.3
3n46,16750192_config_F_ZOL_out1.pdbqt,-8.9
3n46,176405_config_F_3N5_out1.pdbqt,-5.4
3n46,179337_config_F_3N5_out1.pdbqt,-7
3n46,2088_config_F_ZOL_out1.pdbqt,-5.9
3n46,216416_config_F_3N5_out1.pdbqt,-7.7
3n46,223368_config_F_ZOL_out1.pdbqt,-7.7
3n46,25022354_config_F_ZOL_out1.pdbqt,-7.4
3n46,3001028_config_F_3N5_out1.pdbqt,-6.4
3n46,44137686_config_F_ZOL_out1.pdbqt,-8
3n46,444008_config_F_3N5_out1.pdbqt,-6.6
3n46,5035_config_F_3N5_out1.pdbqt,-6.7
3n46,5280795_config_F_3N5_out1.pdbqt,-6.5
3n46,5280933_config_F_3N5_out1.pdbqt,-5.8
3n46,5282367_config_F_3N5_out1.pdbqt,-8.1
3n46,5283731_config_F_3N5_out1.pdbqt,-6.6
3n46,57398987_config_F_ZOL_out1.pdbqt,-7.1
3n46,5757_config_F_ZOL_out1.pdbqt,-8.5
3n46,5870_config_F_ZOL_out1.pdbqt,-7.6
3n46,5878_config_F_ZOL_out1.pdbqt,-7.4
3n46,5881_config_F_ZOL_out1.pdbqt,-6.7
3n46,5991_config_F_ZOL_out1.pdbqt,-8.4
3n46,60852_config_F_ZOL_out1.pdbqt,-6.5
3n46,6230_config_F_ZOL_out1.pdbqt,-7.3
3n46,6279_config_F_3N5_out1.pdbqt,-5.8
3n46,68873_config_F_3N5_out1.pdbqt,-7.5
3n46,6918141_config_F_3N5_out1.pdbqt,-6
3n46,6918182_config_F_ZOL_out1.pdbqt,-7
3n46,6918446_config_F_3N5_out1.pdbqt,-7.8
3n46,6918602_config_F_3N5_out1.pdbqt,-8
3n46,9290_config_F_ZOL_out1.pdbqt,-5.9
3n46,9677_config_F_3N5_out1.pdbqt,-6.3
3n49,10152654_config_F_3N4_out1.pdbqt,-2.7
3n49,10201696_config_F_3N4_out1.pdbqt,-4.1
3n49,10313457_config_F_3N4_out1.pdbqt,-3.5
3n49,10345214_config_F_3N4_out1.pdbqt,-7.4
3n49,130956_config_F_3N4_out1.pdbqt,-5.3
3n49,13109_config_F_3N4_out1.pdbqt,-7.1
3n49,13388558_config_F_3N4_out1.pdbqt,-3.7
3n49,154257_config_F_3N4_out1.pdbqt,-6.4
3n49,16750192_config_F_3N4_out1.pdbqt,-7.9
3n49,176405_config_F_3N4_out1.pdbqt,-4.7
3n49,179337_config_F_3N4_out1.pdbqt,-7.4
3n49,2088_config_F_3N4_out1.pdbqt,-3.6
3n49,216416_config_F_3N4_out1.pdbqt,-8.2
3n49,223368_config_F_3N4_out1.pdbqt,-7.4
3n49,25022354_config_F_3N4_out1.pdbqt,-6.2
3n49,3001028_config_F_3N4_out1.pdbqt,-6.9
3n49,44137686_config_F_3N4_out1.pdbqt,-7.3
3n49,444008_config_F_3N4_out1.pdbqt,-6.9
3n49,5035_config_F_3N4_out1.pdbqt,-7.1
3n49,5280795_config_F_3N4_out1.pdbqt,-6
3n49,5280933_config_F_3N4_out1.pdbqt,-6
3n49,5282367_config_F_3N4_out1.pdbqt,-7.4
3n49,5283731_config_F_3N4_out1.pdbqt,-4.8
3n49,57398987_config_F_3N4_out1.pdbqt,-6
3n49,5757_config_F_3N4_out1.pdbqt,-7.7
3n49,5870_config_F_3N4_out1.pdbqt,-7.9
3n49,5878_config_F_3N4_out1.pdbqt,-6
3n49,5881_config_F_3N4_out1.pdbqt,-7.2
3n49,5991_config_F_3N4_out1.pdbqt,-7.6
3n49,60852_config_F_3N4_out1.pdbqt,-4.5
3n49,6230_config_F_3N4_out1.pdbqt,-6.6
3n49,6279_config_F_3N4_out1.pdbqt,-5.7
3n49,68873_config_F_3N4_out1.pdbqt,-6.4
3n49,6918141_config_F_3N4_out1.pdbqt,-3.4
3n49,6918182_config_F_3N4_out1.pdbqt,-5.4
3n49,6918446_config_F_3N4_out1.pdbqt,-7.2
3n49,6918602_config_F_3N4_out1.pdbqt,-7
3n49,9290_config_F_3N4_out1.pdbqt,-4.2
3n49,9677_config_F_3N4_out1.pdbqt,-6.1
3n5h,10152654_config_F_GO0_out1.pdbqt,-4.9
3n5h,10201696_config_F_GO0_out1.pdbqt,-5.4
3n5h,10313457_config_F_GO0_out1.pdbqt,-3.3
3n5h,10345214_config_F_GO0_out1.pdbqt,-5.9
3n5h,130956_config_F_GO0_out1.pdbqt,-5.6
3n5h,13109_config_F_GO0_out1.pdbqt,-6
3n5h,13388558_config_F_GO0_out1.pdbqt,-3.9
3n5h,154257_config_F_GO0_out1.pdbqt,-6.2
3n5h,16750192_config_F_GO0_out1.pdbqt,-6.7
3n5h,176405_config_F_GO0_out1.pdbqt,-5.1
3n5h,179337_config_F_GO0_out1.pdbqt,-5.8
3n5h,2088_config_F_GO0_out1.pdbqt,-4.4
3n5h,216416_config_F_GO0_out1.pdbqt,-6.3
3n5h,223368_config_F_GO0_out1.pdbqt,-6.1
3n5h,25022354_config_F_GO0_out1.pdbqt,-6
3n5h,3001028_config_F_GO0_out1.pdbqt,-6.2
3n5h,44137686_config_F_GO0_out1.pdbqt,-5.8
3n5h,444008_config_F_GO0_out1.pdbqt,-6.4
3n5h,5035_config_F_GO0_out1.pdbqt,-6.4
3n5h,5280795_config_F_GO0_out1.pdbqt,-6.4
3n5h,5280933_config_F_GO0_out1.pdbqt,-4.1
3n5h,5282367_config_F_GO0_out1.pdbqt,-5.6
3n5h,5283731_config_F_GO0_out1.pdbqt,-6.2
3n5h,57398987_config_F_GO0_out1.pdbqt,-5.5
3n5h,5757_config_F_GO0_out1.pdbqt,-6.1
3n5h,5870_config_F_GO0_out1.pdbqt,-6.3
3n5h,5878_config_F_GO0_out1.pdbqt,-5.9
3n5h,5881_config_F_GO0_out1.pdbqt,-6
3n5h,5991_config_F_GO0_out1.pdbqt,-6.4
3n5h,60852_config_F_GO0_out1.pdbqt,-4.6
3n5h,6230_config_F_GO0_out1.pdbqt,-6.1
3n5h,6279_config_F_GO0_out1.pdbqt,-5.7
3n5h,68873_config_F_GO0_out1.pdbqt,-7
3n5h,6918141_config_F_GO0_out1.pdbqt,-5.1
3n5h,6918182_config_F_GO0_out1.pdbqt,-5
3n5h,6918446_config_F_GO0_out1.pdbqt,-5.2
3n5h,6918602_config_F_GO0_out1.pdbqt,-6.1
3n5h,9290_config_F_GO0_out1.pdbqt,-4.8
3n5h,9677_config_F_GO0_out1.pdbqt,-5.2
3n5j,10152654_config_F_GO1_out1.pdbqt,-5.6
3n5j,10201696_config_F_GO1_out1.pdbqt,-5.6
3n5j,10313457_config_F_PO4_out1.pdbqt,-3.3
3n5j,10345214_config_F_GO1_out1.pdbqt,-5.4
3n5j,130956_config_F_GO1_out1.pdbqt,-5.5
3n5j,13109_config_F_GO1_out1.pdbqt,-5.7
3n5j,13388558_config_F_GO1_out1.pdbqt,-3.4
3n5j,154257_config_F_GO1_out1.pdbqt,-6.5
3n5j,16750192_config_F_GO1_out1.pdbqt,-6.3
3n5j,176405_config_F_GO1_out1.pdbqt,-5.2
3n5j,179337_config_F_GO1_out1.pdbqt,-6
3n5j,2088_config_F_GO1_out1.pdbqt,-4.6
3n5j,216416_config_F_GO1_out1.pdbqt,-6
3n5j,223368_config_F_GO1_out1.pdbqt,-6.1
3n5j,25022354_config_F_GO1_out1.pdbqt,-5.7
3n5j,3001028_config_F_GO1_out1.pdbqt,-5.8
3n5j,44137686_config_F_GO1_out1.pdbqt,-5.4
3n5j,444008_config_F_GO1_out1.pdbqt,-5.9
3n5j,5035_config_F_GO1_out1.pdbqt,-6.4
3n5j,5280795_config_F_GO1_out1.pdbqt,-6
3n5j,5280933_config_F_GO1_out1.pdbqt,-3.6
3n5j,5282367_config_F_GO1_out1.pdbqt,-6.1
3n5j,5283731_config_F_GO1_out1.pdbqt,-6.1
3n5j,57398987_config_F_GO1_out1.pdbqt,-5.6
3n5j,5757_config_F_GO1_out1.pdbqt,-5.8
3n5j,5870_config_F_GO1_out1.pdbqt,-6.1
3n5j,5878_config_F_GO1_out1.pdbqt,-5.8
3n5j,5881_config_F_GO1_out1.pdbqt,-5.9
3n5j,5991_config_F_GO1_out1.pdbqt,-6.2
3n5j,60852_config_F_GO1_out1.pdbqt,-4.6
3n5j,6230_config_F_GO1_out1.pdbqt,-5.9
3n5j,6279_config_F_GO1_out1.pdbqt,-6.1
3n5j,68873_config_F_GO1_out1.pdbqt,-7.1
3n5j,6918141_config_F_GO1_out1.pdbqt,-5.7
3n5j,6918182_config_F_GO1_out1.pdbqt,-5.4
3n5j,6918446_config_F_GO1_out1.pdbqt,-5.2
3n5j,6918602_config_F_GO1_out1.pdbqt,-6.8
3n5j,9290_config_F_GO1_out1.pdbqt,-4.3
3n5j,9677_config_F_GO1_out1.pdbqt,-4.7
3n6k,10152654_config_F_BFH_out1.pdbqt,-3.6
3n6k,10201696_config_F_BFH_out1.pdbqt,-5.7
3n6k,10313457_config_F_BFH_out1.pdbqt,-3.7
3n6k,10345214_config_F_BFH_out1.pdbqt,-7.6
3n6k,130956_config_F_BFH_out1.pdbqt,-5.2
3n6k,13109_config_F_BFH_out1.pdbqt,-7
3n6k,13388558_config_F_BFH_out1.pdbqt,-4
3n6k,154257_config_F_BFH_out1.pdbqt,-7.4
3n6k,16750192_config_F_BFH_out1.pdbqt,-8.4
3n6k,176405_config_F_BFH_out1.pdbqt,-5.5
3n6k,179337_config_F_BFH_out1.pdbqt,-7.6
3n6k,2088_config_F_BFH_out1.pdbqt,-3.6
3n6k,216416_config_F_BFH_out1.pdbqt,-7.4
3n6k,223368_config_F_BFH_out1.pdbqt,-7.7
3n6k,25022354_config_F_BFH_out1.pdbqt,-6.5
3n6k,3001028_config_F_BFH_out1.pdbqt,-6.9
3n6k,44137686_config_F_BFH_out1.pdbqt,-7.4
3n6k,444008_config_F_BFH_out1.pdbqt,-7.1
3n6k,5035_config_F_BFH_out1.pdbqt,-7.9
3n6k,5280795_config_F_BFH_out1.pdbqt,-6.8
3n6k,5280933_config_F_BFH_out1.pdbqt,-5.9
3n6k,5282367_config_F_BFH_out1.pdbqt,-7.9
3n6k,5283731_config_F_BFH_out1.pdbqt,-7.1
3n6k,57398987_config_F_BFH_out1.pdbqt,-6
3n6k,5757_config_F_BFH_out1.pdbqt,-7.8
3n6k,5870_config_F_BFH_out1.pdbqt,-8
3n6k,5878_config_F_BFH_out1.pdbqt,-6.3
3n6k,5881_config_F_BFH_out1.pdbqt,-7.2
3n6k,5991_config_F_BFH_out1.pdbqt,-7.6
3n6k,60852_config_F_BFH_out1.pdbqt,-4.8
3n6k,6230_config_F_BFH_out1.pdbqt,-7.1
3n6k,6279_config_F_BFH_out1.pdbqt,-5.4
3n6k,68873_config_F_BFH_out1.pdbqt,-7.3
3n6k,6918141_config_F_BFH_out1.pdbqt,-6
3n6k,6918182_config_F_BFH_out1.pdbqt,-5.5
3n6k,6918446_config_F_BFH_out1.pdbqt,-7.5
3n6k,6918602_config_F_BFH_out1.pdbqt,-8.3
3n6k,9290_config_F_BFH_out1.pdbqt,-4.1
3n6k,9677_config_F_BFH_out1.pdbqt,-6.8
3vhw,10152654_config_A_VHW_out1.pdbqt,-9.2
3vhw,10201696_config_A_VHW_out1.pdbqt,-9.6
3vhw,10313457_config_A_VHW_out1.pdbqt,-4.3
3vhw,10345214_config_A_VHW_out1.pdbqt,-10.2
3vhw,130956_config_A_VHW_out1.pdbqt,-6.5
3vhw,13109_config_A_VHW_out1.pdbqt,-11.1
3vhw,13388558_config_A_VHW_out1.pdbqt,-4.6
3vhw,154257_config_A_VHW_out1.pdbqt,-10.1
3vhw,16750192_config_A_VHW_out1.pdbqt,-9.5
3vhw,176405_config_A_VHW_out1.pdbqt,-5.3
3vhw,179337_config_A_VHW_out1.pdbqt,-9.7
3vhw,2088_config_A_VHW_out1.pdbqt,-5.1
3vhw,216416_config_A_VHW_out1.pdbqt,-7.9
3vhw,223368_config_A_VHW_out1.pdbqt,-10.3
3vhw,25022354_config_A_VHW_out1.pdbqt,-8.6
3vhw,3001028_config_A_VHW_out1.pdbqt,-10
3vhw,44137686_config_A_VHW_out1.pdbqt,-8.8
3vhw,444008_config_A_VHW_out1.pdbqt,-10.1
3vhw,5035_config_A_VHW_out1.pdbqt,-9.9
3vhw,5280795_config_A_VHW_out1.pdbqt,-11.7
3vhw,5280933_config_A_VHW_out1.pdbqt,-8
